date,urate,daten,vacancies,unemp,emp,st_unemp,mdate,qdate,st_unemp_adj,frate,srate,avg_frate,avg_srate,u_ss,frate_hp,frate_trend,srate_hp,srate_trend,avg_frate_hp,avg_srate_hp
2/1/04,5.6,1-Feb-04,3532,8167,138542,2425,2004m2,2004q1,2667.5,0.31550139,0.02485883,0.42041659,0.031399518,0.069496237,-0.073067397,0.38856879,-0.00181999,0.026678821,0.42041659,0.031399518
3/1/04,5.8,1-Mar-04,3525,8491,138453,2637,2004m3,2004q1,2900.7,0.39795077,0.027573332,0.42041659,0.031399518,0.069496237,0.009929311,0.38802147,0.000947426,0.026625905,0.42041659,0.031399518
4/1/04,5.6,1-Apr-04,3511,8170,138680,2780,2004m4,2004q2,3058,0.36148104,0.026363619,0.42041659,0.031399518,0.069496237,-0.026034191,0.38751522,-0.000210195,0.026573814,0.42041659,0.031399518
5/1/04,5.6,1-May-04,3710,8212,138852,2723,2004m5,2004q2,2995.3,0.34957379,0.025699388,0.42041659,0.031399518,0.069496237,-0.037471488,0.38704529,-0.000823213,0.026522601,0.42041659,0.031399518
6/1/04,5.6,1-Jun-04,3337,8286,139174,2677,2004m6,2004q2,2944.7,0.39246923,0.027730288,0.42041659,0.031399518,0.069496237,0.005862707,0.38660651,0.001257965,0.026472323,0.42041659,0.031399518
7/1/04,5.5,1-Jul-04,3814,8136,139556,2820,2004m7,2004q3,3102,0.37758112,0.025845969,0.42041659,0.031399518,0.069496237,-0.00861237,0.38619348,-0.000577059,0.026423028,0.42041659,0.031399518
8/1/04,5.4,1-Aug-04,3541,7990,139573,2660,2004m8,2004q3,2926,0.38758448,0.026961159,0.42041659,0.031399518,0.069496237,0.001783689,0.38580078,0.000586384,0.026374774,0.42041659,0.031399518
9/1/04,5.4,1-Sep-04,3821,7927,139487,2758,2004m9,2004q3,3033.8,0.36220512,0.026309351,0.42041659,0.031399518,0.069496237,-0.023217812,0.38542292,-1.82671E-05,0.026327617,0.42041659,0.031399518
10/1/04,5.5,1-Oct-04,3943,8061,139732,2732,2004m10,2004q4,3005.2,0.37598315,0.025574731,0.42041659,0.031399518,0.069496237,-0.009071294,0.38505444,-0.000706886,0.026281616,0.42041659,0.031399518
11/1/04,5.4,1-Nov-04,3472,7932,140231,2638,2004m11,2004q4,2901.8,0.3836107,0.026865738,0.42041659,0.031399518,0.069496237,-0.001078932,0.38468963,0.000628906,0.02623683,0.42041659,0.031399518
12/1/04,5.4,1-Dec-04,4074,7934,140125,2768,2004m12,2004q4,3044.8,0.38423243,0.025604058,0.42041659,0.031399518,0.069496237,-9.02585E-05,0.3843227,-0.000589256,0.026193315,0.42041659,0.031399518
1/1/05,5.3,1-Jan-05,3804,7784,140245,2635,2005m1,2005q1,2898.5,0.36329648,0.026347537,0.42041659,0.031399518,0.069496237,-0.020651348,0.38394782,0.000196412,0.026151124,0.42041659,0.031399518
2/1/05,5.4,1-Feb-05,3965,7980,140385,2749,2005m2,2005q1,3023.8999,0.37271932,0.023912018,0.42041659,0.031399518,0.069496237,-0.010839919,0.38355923,-0.002198298,0.026110316,0.42041659,0.031399518
3/1/05,5.2,1-Mar-05,4044,7737,140654,2483,2005m3,2005q1,2731.3,0.39056483,0.0261232,0.42041659,0.031399518,0.069496237,0.007413923,0.38315091,5.22569E-05,0.026070943,0.42041659,0.031399518
4/1/05,5.2,1-Apr-05,4159,7672,141254,2688,2005m4,2005q2,2956.8,0.39760166,0.026767965,0.42041659,0.031399518,0.069496237,0.014884948,0.38271672,0.000734927,0.026033038,0.42041659,0.031399518
5/1/05,5.1,1-May-05,3797,7651,141609,2754,2005m5,2005q2,3029.3999,0.39888903,0.025800535,0.42041659,0.031399518,0.069496237,0.016638411,0.38225064,-0.0001961,0.025996635,0.42041659,0.031399518
6/1/05,5,1-Jun-05,4062,7524,141714,2659,2005m6,2005q2,2924.8999,0.39112175,0.024778886,0.42041659,0.031399518,0.069496237,0.009375014,0.38174674,-0.00118289,0.025961775,0.42041659,0.031399518
7/1/05,5,1-Jul-05,4256,7406,142026,2568,2005m7,2005q3,2824.8,0.38995409,0.024725763,0.42041659,0.031399518,0.069496237,0.008754781,0.3811993,-0.001202735,0.025928497,0.42041659,0.031399518
8/1/05,4.9,1-Aug-05,4142,7345,142434,2570,2005m8,2005q3,2827,0.38547313,0.026432889,0.42041659,0.031399518,0.069496237,0.004870409,0.38060272,0.000536059,0.025896829,0.42041659,0.031399518
9/1/05,5,1-Sep-05,4352,7553,142401,2763,2005m9,2005q3,3039.3,0.40922812,0.026406506,0.42041659,0.031399518,0.069496237,0.029276691,0.37995142,0.000539721,0.025866784,0.42041659,0.031399518
10/1/05,5,1-Oct-05,4184,7453,142548,2719,2005m10,2005q4,2990.8999,0.40148935,0.027255673,0.42041659,0.031399518,0.069496237,0.022249436,0.37923992,0.001417288,0.025838386,0.42041659,0.031399518
11/1/05,5,1-Nov-05,4248,7566,142499,2823,2005m11,2005q4,3105.3,0.41419509,0.02519564,0.42041659,0.031399518,0.069496237,0.035732113,0.37846297,-0.000616017,0.025811655,0.42041659,0.031399518
12/1/05,4.9,1-Dec-05,4282,7279,142752,2588,2005m12,2005q4,2846.8,0.41141641,0.024515212,0.42041659,0.031399518,0.069496237,0.03380077,0.37761563,-0.001271426,0.025786638,0.42041659,0.031399518
1/1/06,4.7,1-Jan-06,4397,7064,143150,2527,2006m1,2006q1,2779.7,0.38430068,0.024512364,0.42041659,0.031399518,0.069496237,0.007607404,0.37669328,-0.001251,0.025763365,0.42041659,0.031399518
2/1/06,4.8,1-Feb-06,4325,7184,143457,2577,2006m2,2006q1,2834.7,0.42273104,0.025853151,0.42041659,0.031399518,0.069496237,0.047039453,0.37569159,0.000111296,0.025741855,0.42041659,0.031399518
3/1/06,4.7,1-Mar-06,4732,7072,143741,2659,2006m3,2006q1,2924.8999,0.40773472,0.025616737,0.42041659,0.031399518,0.069496237,0.033128355,0.37460637,-0.000105384,0.025722122,0.42041659,0.031399518
4/1/06,4.7,1-Apr-06,4790,7120,143761,2665,2006m4,2006q2,2931.5,0.41285113,0.024538709,0.42041659,0.031399518,0.069496237,0.039417256,0.37343386,-0.001165462,0.025704172,0.42041659,0.031399518
5/1/06,4.6,1-May-06,4463,6980,144089,2545,2006m5,2006q2,2799.5,0.42328081,0.026194178,0.42041659,0.031399518,0.069496237,0.051110119,0.37217069,0.000506165,0.025688013,0.42041659,0.031399518
6/1/06,4.6,1-Jun-06,4614,7001,144353,2705,2006m6,2006q2,2975.5,0.40267107,0.025961576,0.42041659,0.031399518,0.069496237,0.031857271,0.37081379,0.000287931,0.025673645,0.42041659,0.031399518
7/1/06,4.7,1-Jul-06,4394,7175,144202,2721,2006m7,2006q3,2993.1001,0.41077352,0.024988476,0.42041659,0.031399518,0.069496237,0.041412815,0.36936069,-0.000672593,0.02566107,0.42041659,0.031399518
8/1/06,4.7,1-Aug-06,4710,7091,144625,2603,2006m8,2006q3,2863.3,0.438979,0.025414301,0.42041659,0.031399518,0.069496237,0.071169794,0.36780921,-0.000235989,0.025650291,0.42041659,0.031399518
9/1/06,4.5,1-Sep-06,4737,6847,144815,2608,2006m9,2006q3,2868.8,0.43779758,0.025439559,0.42041659,0.031399518,0.069496237,0.071640037,0.36615753,-0.000201748,0.025641305,0.42041659,0.031399518
10/1/06,4.4,1-Oct-06,4591,6727,145314,2616,2006m10,2006q4,2877.6001,0.38904417,0.02359817,0.42041659,0.031399518,0.069496237,0.024639528,0.36440465,-0.002035943,0.025634114,0.42041659,0.031399518
11/1/06,4.5,1-Nov-06,4645,6872,145534,2511,2006m11,2006q4,2762.1001,0.43154833,0.025020257,0.42041659,0.031399518,0.069496237,0.068998165,0.36255017,-0.000608448,0.025628705,0.42041659,0.031399518
12/1/06,4.4,1-Dec-06,4620,6762,145970,2596,2006m12,2006q4,2855.6001,0.36425614,0.023596814,0.42041659,0.031399518,0.069496237,0.003662136,0.360594,-0.002028242,0.025625056,0.42041659,0.031399518
1/1/07,4.6,1-Jan-07,4763,7116,146028,2561,2007m1,2007q1,2817.1001,0.42445192,0.024612935,0.42041659,0.031399518,0.069496237,0.065915152,0.35853678,-0.001010196,0.025623132,0.42041659,0.031399518
2/1/07,4.5,1-Feb-07,4699,6927,146057,2574,2007m2,2007q1,2831.3999,0.39464414,0.021645946,0.42041659,0.031399518,0.069496237,0.038265068,0.35637906,-0.003976934,0.02562288,0.42041659,0.031399518
3/1/07,4.4,1-Mar-07,4962,6731,146320,2307,2007m3,2007q1,2537.7,0.38368744,0.022846622,0.42041659,0.031399518,0.069496237,0.029565232,0.35412219,-0.002777618,0.02562424,0.42041659,0.031399518
4/1/07,4.5,1-Apr-07,4689,6850,145586,2456,2007m4,2007q2,2701.6001,0.40794158,0.023387551,0.42041659,0.031399518,0.069496237,0.056173746,0.35176784,-0.002239556,0.025627106,0.42041659,0.031399518
5/1/07,4.4,1-May-07,4657,6766,145903,2464,2007m5,2007q2,2710.3999,0.38325453,0.023791799,0.42041659,0.031399518,0.069496237,0.033936597,0.34931794,-0.001839551,0.02563135,0.42041659,0.031399518
6/1/07,4.6,1-Jun-07,4859,6979,146063,2551,2007m6,2007q2,2806.1001,0.36999568,0.023119638,0.42041659,0.031399518,0.069496237,0.023220666,0.34677503,-0.00251718,0.025636818,0.42041659,0.031399518
7/1/07,4.7,1-Jul-07,4598,7149,145905,2502,2007m7,2007q3,2752.2,0.41368023,0.024846621,0.42041659,0.031399518,0.069496237,0.069538265,0.34414196,-0.000796718,0.025643338,0.42041659,0.031399518
8/1/07,4.6,1-Aug-07,4546,7067,145682,2614,2007m8,2007q3,2875.3999,0.38343003,0.023886526,0.42041659,0.031399518,0.069496237,0.042008173,0.34142187,-0.001764189,0.025650715,0.42041659,0.031399518
9/1/07,4.7,1-Sep-07,4652,7170,146244,2557,2007m9,2007q3,2812.7,0.38110182,0.023649005,0.42041659,0.031399518,0.069496237,0.042483304,0.33861852,-0.002009738,0.025658743,0.42041659,0.031399518
10/1/07,4.7,1-Oct-07,4636,7237,145946,2545,2007m10,2007q4,2799.5,0.40161669,0.024944523,0.42041659,0.031399518,0.069496237,0.065880567,0.33573613,-0.000722678,0.025667202,0.42041659,0.031399518
11/1/07,4.7,1-Nov-07,4646,7240,146595,2645,2007m11,2007q4,2909.5,0.35701659,0.024826746,0.42041659,0.031399518,0.069496237,0.024237251,0.33277935,-0.000849101,0.025675848,0.42041659,0.031399518
12/1/07,5,1-Dec-07,4545,7645,146273,2718,2007m12,2007q4,2989.8,0.36224982,0.0234548,0.42041659,0.031399518,0.069496237,0.032496363,0.32975346,-0.002229632,0.025684431,0.42041659,0.031399518
1/1/08,5,1-Jan-08,4624,7685,146378,2554,2008m1,2008q1,2809.3999,0.404203,0.024986561,0.42041659,0.031399518,0.069496237,0.077538982,0.32666403,-0.000706135,0.025692698,0.42041659,0.031399518
2/1/08,4.9,1-Feb-08,4279,7497,146156,2653,2008m2,2008q1,2918.3,0.370855,0.026082978,0.42041659,0.031399518,0.069496237,0.047338124,0.32351688,0.000382616,0.025700362,0.42041659,0.031399518
3/1/08,5.1,1-Mar-08,4225,7822,146086,2823,2008m3,2008q1,3105.3,0.37423933,0.023092968,0.42041659,0.031399518,0.069496237,0.053920638,0.3203187,-0.002614171,0.025707139,0.42041659,0.031399518
4/1/08,5,1-Apr-08,4035,7637,146132,2493,2008m4,2008q2,2742.3,0.37289512,0.030329885,0.42041659,0.031399518,0.069496237,0.055818565,0.31707656,0.004617138,0.025712747,0.42041659,0.031399518
5/1/08,5.4,1-May-08,4194,8395,145908,3278,2008m5,2008q2,3605.8,0.33928528,0.024995092,0.42041659,0.031399518,0.069496237,0.025487145,0.31379813,-0.000721782,0.025716875,0.42041659,0.031399518
6/1/08,5.6,1-Jun-08,3830,8575,145737,2753,2008m6,2008q2,3028.3,0.32389504,0.025704289,0.42041659,0.031399518,0.069496237,0.013403394,0.31049165,-1.49698E-05,0.025719259,0.42041659,0.031399518
7/1/08,5.8,1-Jul-08,3749,8937,145532,2854,2008m7,2008q3,3139.3999,0.34470183,0.029735303,0.42041659,0.031399518,0.069496237,0.03753629,0.30716553,0.004015674,0.02571963,0.42041659,0.031399518
8/1/08,6.1,1-Aug-08,3674,9438,145203,3256,2008m8,2008q3,3581.6001,0.32600129,0.025776975,0.42041659,0.031399518,0.069496237,0.022172865,0.30382842,5.92604E-05,0.025717715,0.42041659,0.031399518
9/1/08,6.1,1-Sep-08,3222,9494,145076,2848,2008m9,2008q3,3132.8,0.30619338,0.028380664,0.42041659,0.031399518,0.069496237,0.005704111,0.30048928,0.002667379,0.025713285,0.42041659,0.031399518
10/1/08,6.5,1-Oct-08,3377,10074,144802,3170,2008m10,2008q4,3487,0.3180961,0.030126091,0.42041659,0.031399518,0.069496237,0.020938819,0.29715729,0.004419981,0.025706111,0.42041659,0.031399518
11/1/08,6.8,1-Nov-08,3231,10538,144100,3335,2008m11,2008q4,3668.5,0.26878914,0.028705144,0.42041659,0.031399518,0.069496237,-0.025052568,0.29384172,0.003009158,0.025695987,0.42041659,0.031399518
12/1/08,7.3,1-Dec-08,3146,11286,143369,3255,2008m12,2008q4,3580.5,0.27506644,0.031349525,0.42041659,0.031399518,0.069496237,-0.015485583,0.29055202,0.00566677,0.025682755,0.42041659,0.031399518
1/1/09,7.8,1-Jan-09,2738,12058,142152,3524,2009m1,2009q1,3876.3999,0.24506551,0.030424811,0.42041659,0.031399518,0.069496237,-0.04223191,0.28729743,0.004758524,0.025666287,0.42041659,0.031399518
2/1/09,8.3,1-Feb-09,2864,12898,141640,3450,2009m2,2009q1,3795,0.25457436,0.030834623,0.42041659,0.031399518,0.069496237,-0.029512614,0.28408697,0.005188113,0.02564651,0.42041659,0.031399518
3/1/09,8.7,1-Mar-09,2534,13426,140707,3465,2009m3,2009q1,3811.5,0.24168032,0.029682158,0.42041659,0.031399518,0.069496237,-0.039248988,0.28092933,0.004058758,0.0256234,0.42041659,0.031399518
4/1/09,9,1-Apr-09,2295,13853,140656,3338,2009m4,2009q2,3671.8,0.21111673,0.028381212,0.42041659,0.031399518,0.069496237,-0.066716053,0.27783278,0.00278423,0.025596982,0.42041659,0.031399518
5/1/09,9.4,1-May-09,2549,14499,140248,3246,2009m5,2009q2,3570.6001,0.22190495,0.02747196,0.42041659,0.031399518,0.069496237,-0.052900378,0.27480534,0.001904634,0.025567325,0.42041659,0.031399518
6/1/09,9.5,1-Jun-09,2503,14707,140009,3114,2009m6,2009q2,3425.3999,0.24183722,0.028036395,0.42041659,0.031399518,0.069496237,-0.030017007,0.27185422,0.00250187,0.025534526,0.42041659,0.031399518
7/1/09,9.5,1-Jul-09,2232,14601,139901,3137,2009m7,2009q3,3450.7,0.20690364,0.025783719,0.42041659,0.031399518,0.069496237,-0.0620826,0.26898623,0.000285024,0.025498696,0.42041659,0.031399518
8/1/09,9.6,1-Aug-09,2338,14814,139492,2940,2009m8,2009q3,3234,0.19779263,0.024862219,0.42041659,0.031399518,0.069496237,-0.068415172,0.26620781,-0.000597759,0.025459977,0.42041659,0.031399518
9/1/09,9.8,1-Sep-09,2487,15009,138818,2841,2009m9,2009q3,3125.1001,0.21335866,0.028589057,0.42041659,0.031399518,0.069496237,-0.050166119,0.26352477,0.003170545,0.025418513,0.42041659,0.031399518
10/1/09,10,1-Oct-09,2406,15352,138432,3223,2009m10,2009q4,3545.3,0.21043512,0.025007565,0.42041659,0.031399518,0.069496237,-0.050507154,0.26094228,-0.000366872,0.025374437,0.42041659,0.031399518
11/1/09,9.9,1-Nov-09,2503,15219,138659,2816,2009m11,2009q4,3097.6001,0.21603915,0.025605364,0.42041659,0.031399518,0.069496237,-0.042425815,0.25846496,0.000277445,0.025327919,0.42041659,0.031399518
12/1/09,9.9,1-Dec-09,2568,15098,138013,2879,2009m12,2009q4,3166.8999,0.21626043,0.026103744,0.42041659,0.031399518,0.069496237,-0.039836548,0.25609699,0.000824622,0.025279123,0.42041659,0.031399518
1/1/10,9.8,1-Jan-10,2837,15046,138438,2921,2010m1,2010q1,3213.1001,0.20076431,0.02479258,0.42041659,0.031399518,0.069496237,-0.05307772,0.25384203,-0.000435636,0.025228217,0.42041659,0.031399518
2/1/10,9.8,1-Feb-10,2666,15113,138581,2807,2010m2,2010q1,3087.7,0.19565274,0.024362497,0.42041659,0.031399518,0.069496237,-0.05605071,0.25170344,-0.000812878,0.025175376,0.42041659,0.031399518
3/1/10,9.9,1-Mar-10,2679,15202,138751,2769,2010m3,2010q1,3045.8999,0.18908696,0.023859177,0.42041659,0.031399518,0.069496237,-0.060597047,0.24968401,-0.001261594,0.025120771,0.42041659,0.031399518
4/1/10,9.9,1-Apr-10,3153,15325,139297,2725,2010m4,2010q2,2997.5,0.23010114,0.024744708,0.42041659,0.031399518,0.069496237,-0.017684797,0.24778594,-0.000319857,0.025064565,0.42041659,0.031399518
5/1/10,9.6,1-May-10,2988,14849,139241,2773,2010m5,2010q2,3050.3,0.22400835,0.02386906,0.42041659,0.031399518,0.069496237,-0.022002505,0.24601085,-0.001137849,0.025006909,0.42041659,0.031399518
6/1/10,9.4,1-Jun-10,2801,14474,139141,2683,2010m6,2010q2,2951.3,0.21062596,0.02479443,0.42041659,0.031399518,0.069496237,-0.033734251,0.24436021,-0.000153521,0.024947951,0.42041659,0.031399518
7/1/10,9.4,1-Jul-10,3082,14512,139179,2806,2010m7,2010q3,3086.6001,0.19308849,0.023366086,0.42041659,0.031399518,0.069496237,-0.049746744,0.24283522,-0.001521738,0.024887824,0.42041659,0.031399518
8/1/10,9.5,1-Aug-10,2999,14648,139438,2671,2010m8,2010q3,2938.1001,0.21640496,0.024936778,0.42041659,0.031399518,0.069496237,-0.025031831,0.24143679,0.000110113,0.024826666,0.42041659,0.031399518
9/1/10,9.5,1-Sep-10,2918,14579,139396,2819,2010m9,2010q3,3100.8999,0.20464367,0.023339214,0.42041659,0.031399518,0.069496237,-0.035521619,0.24016528,-0.001425379,0.024764594,0.42041659,0.031399518
10/1/10,9.4,1-Oct-10,3235,14516,139119,2655,2010m10,2010q4,2920.5,0.18174428,0.025326353,0.42041659,0.031399518,0.069496237,-0.057276573,0.23902085,0.000624626,0.024701726,0.42041659,0.031399518
11/1/10,9.8,1-Nov-10,3211,15081,139044,2912,2010m11,2010q4,3203.2,0.24503018,0.024279354,0.42041659,0.031399518,0.069496237,0.007026906,0.23800327,-0.000358819,0.024638172,0.42041659,0.031399518
12/1/10,9.3,1-Dec-10,3058,14348,139301,2693,2010m12,2010q4,2962.3,0.22927238,0.023956463,0.42041659,0.031399518,0.069496237,-0.00783938,0.23711176,-0.000617581,0.024574043,0.42041659,0.031399518
1/1/11,9.1,1-Jan-11,3104,14013,139250,2686,2011m1,2011q1,2954.6001,0.20758581,0.02176257,0.42041659,0.031399518,0.069496237,-0.028759781,0.23634559,-0.002746877,0.024509447,0.42041659,0.031399518
2/1/11,9,1-Feb-11,3226,13820,139394,2469,2011m2,2011q1,2715.8999,0.20777859,0.022323634,0.42041659,0.031399518,0.069496237,-0.027925387,0.23570397,-0.002120853,0.024444487,0.42041659,0.031399518
3/1/11,9,1-Mar-11,3261,13737,139639,2535,2011m3,2011q1,2788.5,0.20715585,0.024491217,0.42041659,0.031399518,0.069496237,-0.028029965,0.23518582,0.00011198,0.024379237,0.42041659,0.031399518
4/1/11,9.1,1-Apr-11,3259,13957,139586,2787,2011m4,2011q2,3065.7,0.21758258,0.023591591,0.42041659,0.031399518,0.069496237,-0.017207179,0.23478976,-0.00072216,0.024313752,0.42041659,0.031399518
5/1/11,9,1-May-11,3179,13855,139624,2668,2011m5,2011q2,2934.8,0.22513895,0.026038161,0.42041659,0.031399518,0.069496237,-0.009375211,0.23451416,0.001790076,0.024248086,0.42041659,0.031399518
6/1/11,9.1,1-Jun-11,3455,13962,139384,2933,2011m6,2011q2,3226.3,0.22161581,0.02335985,0.42041659,0.031399518,0.069496237,-0.012741384,0.23435719,-0.000822435,0.024182286,0.42041659,0.031399518
7/1/11,9,1-Jul-11,3623,13763,139524,2632,2011m7,2011q3,2895.2,0.20780353,0.023314925,0.42041659,0.031399518,0.069496237,-0.026513416,0.23431695,-0.000801493,0.024116417,0.42041659,0.031399518
8/1/11,9,1-Aug-11,3329,13818,139942,2650,2011m8,2011q3,2915,0.20982775,0.024184868,0.42041659,0.031399518,0.069496237,-0.024563642,0.23439139,0.000134327,0.024050541,0.42041659,0.031399518
9/1/11,9,1-Sep-11,3774,13948,140183,2754,2011m9,2011q3,3029.3999,0.23579007,0.02373356,0.42041659,0.031399518,0.069496237,0.00121185,0.23457822,-0.000251142,0.023984702,0.42041659,0.031399518
10/1/11,8.8,1-Oct-11,3619,13594,140368,2668,2011m10,2011q4,2934.8,0.22830661,0.02261137,0.42041659,0.031399518,0.069496237,-0.006568282,0.23487489,-0.001307583,0.023918955,0.42041659,0.031399518
11/1/11,8.6,1-Nov-11,3565,13302,140826,2556,2011m11,2011q4,2811.6001,0.23716734,0.023732273,0.42041659,0.031399518,0.069496237,0.001888491,0.23527884,-0.00012107,0.023853343,0.42041659,0.031399518
12/1/11,8.5,1-Dec-11,3768,13093,140902,2678,2011m12,2011q4,2945.8,0.23045902,0.02182954,0.42041659,0.031399518,0.069496237,-0.005328492,0.23578751,-0.001958365,0.023787905,0.42041659,0.031399518
1/1/12,8.3,1-Jan-12,3909,12797,141584,2474,2012m1,2012q1,2721.3999,0.22309916,0.022823688,0.42041659,0.031399518,0.069496237,-0.013299126,0.23639828,-0.000898986,0.023722673,0.42041659,0.031399518
2/1/12,8.3,1-Feb-12,3616,12813,141858,2610,2012m2,2012q1,2871,0.24028721,0.023865785,0.42041659,0.031399518,0.069496237,0.003178684,0.23710853,0.000208122,0.023657663,0.42041659,0.031399518
3/1/12,8.2,1-Mar-12,3979,12713,142036,2708,2012m3,2012q1,2978.8,0.23231338,0.02299232,0.42041659,0.031399518,0.069496237,-0.005602104,0.23791549,-0.000600559,0.02359288,0.42041659,0.031399518
4/1/12,8.2,1-Apr-12,3793,12646,141899,2624,2012m4,2012q2,2886.3999,0.2207022,0.022219531,0.42041659,0.031399518,0.069496237,-0.018114202,0.23881641,-0.001308798,0.02352833,0.42041659,0.031399518
5/1/12,8.2,1-May-12,3835,12660,142206,2550,2012m5,2012q2,2805,0.23615323,0.024093648,0.42041659,0.031399518,0.069496237,-0.003655267,0.2398085,0.000629634,0.023464015,0.42041659,0.031399518
6/1/12,8.2,1-Jun-12,3911,12692,142391,2747,2012m6,2012q2,3021.7,0.23354869,0.023283405,0.42041659,0.031399518,0.069496237,-0.007340103,0.24088879,-0.000116517,0.023399923,0.42041659,0.031399518
7/1/12,8.2,1-Jul-12,3735,12656,142292,2662,2012m7,2012q3,2928.2,0.25658974,0.024689473,0.42041659,0.031399518,0.069496237,0.014535475,0.24205427,0.001353425,0.023336047,0.42041659,0.031399518
8/1/12,8.1,1-Aug-12,3809,12471,142291,2784,2012m8,2012q3,3062.3999,0.25240961,0.022454182,0.42041659,0.031399518,0.069496237,0.009107762,0.24330184,-0.000818204,0.023272386,0.42041659,0.031399518
9/1/12,7.8,1-Sep-12,3882,12115,143044,2538,2012m9,2012q3,2791.8,0.23850599,0.023006603,0.42041659,0.031399518,0.069496237,-0.006122596,0.24462858,-0.000202338,0.02320894,0.42041659,0.031399518
10/1/12,7.8,1-Oct-12,3775,12124,143431,2635,2012m10,2012q4,2898.5,0.24752557,0.02293133,0.42041659,0.031399518,0.069496237,0.001493935,0.24603164,-0.000214383,0.023145713,0.42041659,0.031399518
11/1/12,7.7,1-Nov-12,3878,12005,143333,2620,2012m11,2012q4,2882,0.22812162,0.023873813,0.42041659,0.031399518,0.069496237,-0.019386468,0.24750809,0.000791114,0.0230827,0.42041659,0.031399518
12/1/12,7.9,1-Dec-12,3970,12298,143330,2756,2012m12,2012q4,3031.6001,0.23459099,0.024170468,0.42041659,0.031399518,0.069496237,-0.014464063,0.24905506,0.001150574,0.023019893,0.42041659,0.031399518
1/1/13,8,1-Jan-13,3923,12471,143292,2780,2013m1,2013q1,3058,0.2810761,0.024232259,0.42041659,0.031399518,0.069496237,0.030406669,0.25066945,0.00127496,0.022957299,0.42041659,0.031399518
2/1/13,7.7,1-Feb-13,4004,11950,143362,2713,2013m2,2013q1,2984.3,0.24846862,0.021570427,0.42041659,0.031399518,0.069496237,-0.003879378,0.25234801,-0.001324502,0.022894928,0.42041659,0.031399518
3/1/13,7.5,1-Mar-13,4076,11689,143316,2462,2013m3,2013q1,2708.2,0.22796646,0.021544272,0.42041659,0.031399518,0.069496237,-0.026121363,0.25408784,-0.001288538,0.022832811,0.42041659,0.031399518
4/1/13,7.6,1-Apr-13,3988,11760,143635,2487,2013m4,2013q2,2735.7,0.25913265,0.023526542,0.42041659,0.031399518,0.069496237,0.003246724,0.25588593,0.000755585,0.022770956,0.42041659,0.031399518
5/1/13,7.5,1-May-13,4145,11654,143882,2674,2013m5,2013q2,2941.3999,0.24463703,0.023344474,0.42041659,0.031399518,0.069496237,-0.013102067,0.2577391,0.000635105,0.02270937,0.42041659,0.031399518
6/1/13,7.5,1-Jun-13,4150,11751,143999,2680,2013m6,2013q2,2948,0.26876861,0.022000389,0.42041659,0.031399518,0.069496237,0.009124489,0.25964412,-0.000647666,0.022648055,0.42041659,0.031399518
7/1/13,7.3,1-Jul-13,3885,11335,144264,2493,2013m7,2013q3,2742.3,0.24512571,0.021507697,0.42041659,0.031399518,0.069496237,-0.016471967,0.26159766,-0.001079333,0.022587029,0.42041659,0.031399518
8/1/13,7.2,1-Aug-13,4085,11279,144326,2475,2013m8,2013q3,2722.5,0.25475663,0.022743803,0.42041659,0.031399518,0.069496237,-0.008839903,0.26359653,0.000217502,0.022526301,0.42041659,0.031399518
9/1/13,7.2,1-Sep-13,4128,11270,144418,2604,2013m9,2013q3,2864.3999,0.2874268,0.025110947,0.42041659,0.031399518,0.069496237,0.021789521,0.26563728,0.002645082,0.022465866,0.42041659,0.031399518
10/1/13,7.2,1-Oct-13,4222,11136,143537,2823,2013m10,2013q4,3105.3,0.26929778,0.021334046,0.42041659,0.031399518,0.069496237,0.001581348,0.26771644,-0.001071677,0.022405723,0.42041659,0.031399518
11/1/13,6.9,1-Nov-13,4119,10787,144479,2409,2013m11,2013q4,2649.8999,0.27290258,0.020525044,0.42041659,0.031399518,0.069496237,0.003071864,0.2698307,-0.001820856,0.022345901,0.42041659,0.031399518
12/1/13,6.7,1-Dec-13,4121,10404,144778,2328,2013m12,2013q4,2560.8,0.28088236,0.02185942,0.42041659,0.031399518,0.069496237,0.008905485,0.27197689,-0.00042699,0.022286411,0.42041659,0.031399518
1/1/14,6.6,1-Jan-14,4127,10202,145150,2473,2014m1,2014q1,2720.3,0.24177614,0.020482263,0.42041659,0.031399518,0.069496237,-0.032375544,0.27415168,-0.00174499,0.022227252,0.42041659,0.031399518
2/1/14,6.7,1-Feb-14,4373,10349,145134,2376,2014m2,2014q1,2613.6001,0.25560924,0.021142282,0.42041659,0.031399518,0.069496237,-0.020742763,0.27635202,-0.001026137,0.022168418,0.42041659,0.031399518
3/1/14,6.7,1-Mar-14,4388,10380,145648,2433,2014m3,2014q1,2676.3,0.32219651,0.02182276,0.42041659,0.031399518,0.069496237,0.043622129,0.27857438,-0.000287124,0.022109883,0.42041659,0.031399518
4/1/14,6.2,1-Apr-14,4566,9702,145667,2424,2014m4,2014q2,2666.3999,0.27701506,0.022667758,0.42041659,0.031399518,0.069496237,-0.003800086,0.28081515,0.000616146,0.022051612,0.42041659,0.031399518
5/1/14,6.3,1-May-14,4747,9859,145825,2586,2014m5,2014q2,2844.6001,0.31014302,0.021578308,0.42041659,0.031399518,0.069496237,0.02707196,0.28307107,-0.00041526,0.021993568,0.42041659,0.031399518
